latitude,longitude,acq_date,acq_time,acq_datetime,brightness,bright_ti5,frp,confidence,satellite,instrument,daynight,scan,track,version
21.67741,84.03861,2026-09-06,1951,2026-09-06 19:51:00,319.51,292.17,2.02,n,N21,VIIRS,N,0.44,0.38,2.0NRT
20.78736,85.2613,2026-09-06,1951,2026-09-06 19:51:00,309.22,289.98,4.23,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.79518,85.25484,2026-09-06,1951,2026-09-06 19:51:00,322.61,290.58,3.94,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.79797,85.25918,2026-09-06,1951,2026-09-06 19:51:00,318.29,290.52,3.75,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.86192,84.98773,2026-09-06,1951,2026-09-06 19:51:00,312.63,289.97,1.65,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.86473,84.99213,2026-09-06,1951,2026-09-06 19:51:00,307.16,292.27,1.65,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.8653,84.9883,2026-09-06,1951,2026-09-06 19:51:00,323.32,292.15,1.65,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.86811,84.9927,2026-09-06,1951,2026-09-06 19:51:00,307.79,292.29,1.47,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.86867,84.98887,2026-09-06,1951,2026-09-06 19:51:00,306.01,291.79,1.47,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.88332,84.98332,2026-09-06,1951,2026-09-06 19:51:00,306.85,292.24,2.47,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.88726,84.98001,2026-09-06,1951,2026-09-06 19:51:00,317.45,292.25,2.84,n,N21,VIIRS,N,0.4,0.37,2.0NRT
20.93917,86.06352,2026-09-06,1951,2026-09-06 19:51:00,322.48,286.25,2.13,n,N21,VIIRS,N,0.39,0.36,2.0NRT
21.67329,84.04231,2026-09-06,1951,2026-09-06 19:51:00,307.47,291.54,1.34,n,N21,VIIRS,N,0.44,0.38,2.0NRT
20.7868,85.26508,2026-09-06,1951,2026-09-06 19:51:00,315.21,291.95,3.82,n,N21,VIIRS,N,0.4,0.37,2.0NRT
21.75138,83.84347,2026-09-06,1951,2026-09-06 19:51:00,307.62,291.53,6.22,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.75552,84.02353,2026-09-06,1951,2026-09-06 19:51:00,308.12,292.38,3.79,n,N21,VIIRS,N,0.44,0.39,2.0NRT
22.3183,82.56366,2026-09-06,1951,2026-09-06 19:51:00,319.08,290.38,2.06,n,N21,VIIRS,N,0.52,0.42,2.0NRT
22.32086,82.56615,2026-09-06,1951,2026-09-06 19:51:00,311.06,290.47,2.92,n,N21,VIIRS,N,0.53,0.42,2.0NRT
22.32152,82.592,2026-09-06,1951,2026-09-06 19:51:00,311.4,289.16,1.93,n,N21,VIIRS,N,0.52,0.42,2.0NRT
22.32212,82.56421,2026-09-06,1951,2026-09-06 19:51:00,305.79,290.22,2.06,n,N21,VIIRS,N,0.52,0.42,2.0NRT
22.33105,82.60877,2026-09-06,1951,2026-09-06 19:51:00,308.47,287.6,3.44,n,N21,VIIRS,N,0.52,0.42,2.0NRT
22.35644,82.30141,2026-09-06,1951,2026-09-06 19:51:00,314.88,289.64,2.76,n,N21,VIIRS,N,0.54,0.42,2.0NRT
22.35738,82.30347,2026-09-06,1951,2026-09-06 19:51:00,319.05,289.87,4.29,n,N21,VIIRS,N,0.54,0.42,2.0NRT
22.3178,82.53771,2026-09-06,1951,2026-09-06 19:51:00,306.32,290.36,3.07,n,N21,VIIRS,N,0.53,0.42,2.0NRT
22.36474,87.29965,2026-09-06,1951,2026-09-06 19:51:00,320.44,289.36,3.58,n,N21,VIIRS,N,0.38,0.36,2.0NRT
22.79858,86.09092,2026-09-06,1951,2026-09-06 19:51:00,305.09,289.32,2.05,n,N21,VIIRS,N,0.39,0.36,2.0NRT
22.8019,86.09149,2026-09-06,1951,2026-09-06 19:51:00,318.96,289.46,2.05,n,N21,VIIRS,N,0.39,0.36,2.0NRT
23.16361,82.33897,2026-09-06,1951,2026-09-06 19:51:00,317.03,290.2,2.29,n,N21,VIIRS,N,0.55,0.43,2.0NRT
23.16684,82.34496,2026-09-06,1951,2026-09-06 19:51:00,304.82,289.89,1.37,n,N21,VIIRS,N,0.55,0.43,2.0NRT
23.16751,82.33961,2026-09-06,1951,2026-09-06 19:51:00,309.71,290.04,2.29,n,N21,VIIRS,N,0.55,0.43,2.0NRT
21.74782,83.84293,2026-09-06,1951,2026-09-06 19:51:00,333.05,293.38,6.22,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.75493,83.84402,2026-09-06,1951,2026-09-06 19:51:00,325.2,292.45,3.45,n,N21,VIIRS,N,0.45,0.39,2.0NRT
22.3781,87.27927,2026-09-06,1951,2026-09-06 19:51:00,319.56,288.59,3.42,n,N21,VIIRS,N,0.38,0.36,2.0NRT
22.31768,82.56052,2026-09-06,1951,2026-09-06 19:51:00,313.71,289.79,2.92,n,N21,VIIRS,N,0.53,0.42,2.0NRT
22.3234,82.54583,2026-09-06,1951,2026-09-06 19:51:00,306.81,291.22,2.56,n,N21,VIIRS,N,0.53,0.42,2.0NRT
22.31702,82.5345,2026-09-06,1951,2026-09-06 19:51:00,307.37,290.57,3.28,n,N21,VIIRS,N,0.53,0.42,2.0NRT
21.75846,83.81814,2026-09-06,1951,2026-09-06 19:51:00,305.94,291.27,2.72,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.75848,83.84456,2026-09-06,1951,2026-09-06 19:51:00,312.83,291.95,3.45,n,N21,VIIRS,N,0.45,0.39,2.0NRT
22.31763,82.56873,2026-09-06,1951,2026-09-06 19:51:00,306.95,290.47,2.06,n,N21,VIIRS,N,0.52,0.42,2.0NRT
21.76316,84.02039,2026-09-06,1951,2026-09-06 19:51:00,316.08,292.6,5.04,n,N21,VIIRS,N,0.44,0.39,2.0NRT
21.76668,84.02093,2026-09-06,1951,2026-09-06 19:51:00,315.08,291.84,2.41,n,N21,VIIRS,N,0.44,0.39,2.0NRT
21.7702,84.02148,2026-09-06,1951,2026-09-06 19:51:00,307.86,291.52,2.41,n,N21,VIIRS,N,0.44,0.39,2.0NRT
21.8028,83.89114,2026-09-06,1951,2026-09-06 19:51:00,316.61,291.41,5.2,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.82072,83.99737,2026-09-06,1951,2026-09-06 19:51:00,307.74,290.2,2.84,n,N21,VIIRS,N,0.44,0.39,2.0NRT
21.76145,83.84943,2026-09-06,1951,2026-09-06 19:51:00,332.73,292.77,7.56,n,N21,VIIRS,N,0.45,0.39,2.0NRT
21.92413,85.2254,2026-09-06,1951,2026-09-06 19:51:00,305.64,290.96,1.53,n,N21,VIIRS,N,0.4,0.37,2.0NRT
21.9247,85.22151,2026-09-06,1951,2026-09-06 19:51:00,317.23,292.18,1.53,n,N21,VIIRS,N,0.4,0.37,2.0NRT
21.92807,85.22208,2026-09-06,1951,2026-09-06 19:51:00,307.39,291.47,1.84,n,N21,VIIRS,N,0.4,0.37,2.0NRT
22.05496,85.4639,2026-09-06,1951,2026-09-06 19:51:00,312.12,291.38,1.76,n,N21,VIIRS,N,0.4,0.37,2.0NRT
21.93201,85.21877,2026-09-06,1951,2026-09-06 19:51:00,303.37,289.91,0.87,n,N21,VIIRS,N,0.4,0.37,2.0NRT
21.98265,83.23364,2026-09-06,1951,2026-09-06 19:51:00,310.95,290.97,3.63,n,N21,VIIRS,N,0.48,0.4,2.0NRT
22.00321,82.67044,2026-09-06,1951,2026-09-06 19:51:00,315.66,291.68,3.33,n,N21,VIIRS,N,0.51,0.41,2.0NRT
21.83061,84.92894,2026-09-06,1951,2026-09-06 19:51:00,306.5,291.41,1.79,n,N21,VIIRS,N,0.41,0.37,2.0NRT
15.18383,76.66652,2026-09-06,1953,2026-09-06 19:53:00,300.28,258.15,0.76,n,N21,VIIRS,N,0.33,0.56,2.0NRT
15.17636,76.65552,2026-09-06,1953,2026-09-06 19:53:00,297.68,256.27,0.89,n,N21,VIIRS,N,0.33,0.56,2.0NRT
15.16735,76.37926,2026-09-06,1953,2026-09-06 19:53:00,295.86,269.0,0.78,n,N21,VIIRS,N,0.35,0.57,2.0NRT
15.02131,78.01621,2026-09-06,1953,2026-09-06 19:53:00,302.1,279.67,1.34,n,N21,VIIRS,N,0.54,0.51,2.0NRT
11.92694,78.42115,2026-09-06,1953,2026-09-06 19:53:00,310.15,279.06,1.68,n,N21,VIIRS,N,0.46,0.47,2.0NRT
10.90637,77.41584,2026-09-06,1953,2026-09-06 19:53:00,305.31,288.22,1.64,n,N21,VIIRS,N,0.52,0.5,2.0NRT
10.90553,77.41677,2026-09-06,1953,2026-09-06 19:53:00,303.06,288.18,0.89,n,N21,VIIRS,N,0.52,0.5,2.0NRT
10.61561,77.42004,2026-09-06,1953,2026-09-06 19:53:00,305.64,289.97,1.34,n,N21,VIIRS,N,0.51,0.5,2.0NRT
15.02251,78.01427,2026-09-06,1953,2026-09-06 19:53:00,306.85,280.86,1.86,n,N21,VIIRS,N,0.54,0.51,2.0NRT
10.39689,77.61567,2026-09-06,1955,2026-09-06 19:55:00,334.0,287.66,6.43,n,N21,VIIRS,N,0.49,0.49,2.0NRT
21.92286,83.35031,2026-09-06,2046,2026-09-06 20:46:00,328.74,289.37,4.41,n,N20,VIIRS,N,0.33,0.55,2.0NRT
21.92217,83.35345,2026-09-06,2046,2026-09-06 20:46:00,306.53,288.65,2.17,n,N20,VIIRS,N,0.33,0.55,2.0NRT
21.91828,83.35097,2026-09-06,2046,2026-09-06 20:46:00,308.0,287.49,1.76,n,N20,VIIRS,N,0.33,0.55,2.0NRT
21.87702,83.49468,2026-09-06,2046,2026-09-06 20:46:00,312.44,287.18,1.73,n,N20,VIIRS,N,0.34,0.56,2.0NRT
21.92328,83.3522,2026-09-06,2046,2026-09-06 20:46:00,314.68,288.88,1.76,n,N20,VIIRS,N,0.33,0.55,2.0NRT
21.82849,83.89872,2026-09-06,2046,2026-09-06 20:46:00,303.3,287.25,1.08,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.80262,83.89235,2026-09-06,2046,2026-09-06 20:46:00,319.43,287.47,2.08,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.80238,83.89133,2026-09-06,2046,2026-09-06 20:46:00,326.47,286.57,2.19,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.76357,84.01971,2026-09-06,2046,2026-09-06 20:46:00,307.82,287.01,2.0,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.76328,83.8457,2026-09-06,2046,2026-09-06 20:46:00,314.75,288.19,1.37,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.76253,83.84913,2026-09-06,2046,2026-09-06 20:46:00,316.14,288.07,2.58,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.75887,83.841,2026-09-06,2046,2026-09-06 20:46:00,308.51,287.4,1.37,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.74269,83.84029,2026-09-06,2046,2026-09-06 20:46:00,329.22,287.97,4.0,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.75759,84.02187,2026-09-06,2046,2026-09-06 20:46:00,307.36,287.5,1.35,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.75684,84.02532,2026-09-06,2046,2026-09-06 20:46:00,304.68,287.12,1.35,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.75297,83.84307,2026-09-06,2046,2026-09-06 20:46:00,302.8,285.95,3.86,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.74859,83.83823,2026-09-06,2046,2026-09-06 20:46:00,305.17,286.62,3.86,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.74783,83.84167,2026-09-06,2046,2026-09-06 20:46:00,367.0,288.9,3.86,h,N20,VIIRS,N,0.36,0.57,2.0NRT
21.74193,83.84372,2026-09-06,2046,2026-09-06 20:46:00,307.81,288.38,3.06,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.68195,84.03985,2026-09-06,2046,2026-09-06 20:46:00,312.5,287.61,1.7,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.67781,84.03885,2026-09-06,2046,2026-09-06 20:46:00,311.68,288.06,2.14,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.67672,84.03851,2026-09-06,2046,2026-09-06 20:46:00,303.35,287.15,0.85,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.67595,84.04197,2026-09-06,2046,2026-09-06 20:46:00,303.58,287.17,0.85,n,N20,VIIRS,N,0.37,0.58,2.0NRT
21.92394,83.34906,2026-09-06,2046,2026-09-06 20:46:00,314.54,288.17,3.18,n,N20,VIIRS,N,0.33,0.55,2.0NRT
21.75812,83.8444,2026-09-06,2046,2026-09-06 20:46:00,312.74,287.22,1.37,n,N20,VIIRS,N,0.36,0.57,2.0NRT
21.96607,83.77132,2026-09-06,2046,2026-09-06 20:46:00,313.06,287.79,3.0,n,N20,VIIRS,N,0.35,0.57,2.0NRT
27.79425,75.32977,2026-09-06,2046,2026-09-06 20:46:00,306.31,294.45,0.87,n,N20,VIIRS,N,0.39,0.36,2.0NRT
21.9854,83.2318,2026-09-06,2046,2026-09-06 20:46:00,314.71,288.01,1.6,n,N20,VIIRS,N,0.32,0.55,2.0NRT
26.2588,74.09588,2026-09-06,2046,2026-09-06 20:46:00,308.96,295.34,1.03,n,N20,VIIRS,N,0.39,0.36,2.0NRT
26.60538,73.68313,2026-09-06,2046,2026-09-06 20:46:00,306.85,295.36,0.65,n,N20,VIIRS,N,0.4,0.37,2.0NRT
26.87441,73.51662,2026-09-06,2046,2026-09-06 20:46:00,309.93,295.02,2.61,n,N20,VIIRS,N,0.41,0.37,2.0NRT
26.87837,73.51595,2026-09-06,2046,2026-09-06 20:46:00,308.52,295.08,2.26,n,N20,VIIRS,N,0.41,0.37,2.0NRT
27.29016,73.84022,2026-09-06,2046,2026-09-06 20:46:00,308.34,296.09,2.87,n,N20,VIIRS,N,0.4,0.37,2.0NRT
24.9338,74.63345,2026-09-06,2046,2026-09-06 20:46:00,297.15,279.72,1.01,n,N20,VIIRS,N,0.38,0.36,2.0NRT
27.66805,76.12919,2026-09-06,2046,2026-09-06 20:46:00,312.39,294.58,1.16,n,N20,VIIRS,N,0.39,0.36,2.0NRT
28.27742,77.27326,2026-09-06,2046,2026-09-06 20:46:00,305.51,291.56,0.72,n,N20,VIIRS,N,0.4,0.37,2.0NRT
28.34659,77.23032,2026-09-06,2046,2026-09-06 20:46:00,322.88,292.35,1.97,n,N20,VIIRS,N,0.39,0.37,2.0NRT
29.47528,76.8589,2026-09-06,2046,2026-09-06 20:46:00,330.15,294.17,4.54,n,N20,VIIRS,N,0.39,0.36,2.0NRT
28.27557,77.18221,2026-09-06,2046,2026-09-06 20:46:00,308.9,292.5,1.14,n,N20,VIIRS,N,0.39,0.36,2.0NRT
24.69204,73.00279,2026-09-06,2046,2026-09-06 20:46:00,306.06,294.66,1.19,n,N20,VIIRS,N,0.41,0.37,2.0NRT
24.15967,82.56333,2026-09-06,2046,2026-09-06 20:46:00,304.6,274.94,1.75,n,N20,VIIRS,N,0.53,0.5,2.0NRT
23.16659,82.34151,2026-09-06,2046,2026-09-06 20:46:00,308.91,287.87,2.01,n,N20,VIIRS,N,0.54,0.51,2.0NRT
22.00615,82.67136,2026-09-06,2046,2026-09-06 20:46:00,308.32,289.11,2.9,n,N20,VIIRS,N,0.6,0.53,2.0NRT
22.03537,83.3603,2026-09-06,2046,2026-09-06 20:46:00,302.88,284.34,0.65,n,N20,VIIRS,N,0.33,0.55,2.0NRT
22.03604,83.36147,2026-09-06,2046,2026-09-06 20:46:00,301.86,283.97,0.93,n,N20,VIIRS,N,0.33,0.55,2.0NRT
22.03745,83.35081,2026-09-06,2046,2026-09-06 20:46:00,316.1,288.57,2.03,n,N20,VIIRS,N,0.33,0.55,2.0NRT
22.03806,83.35194,2026-09-06,2046,2026-09-06 20:46:00,315.42,288.22,1.15,n,N20,VIIRS,N,0.33,0.55,2.0NRT
22.03872,83.34882,2026-09-06,2046,2026-09-06 20:46:00,306.26,287.74,1.15,n,N20,VIIRS,N,0.33,0.55,2.0NRT
22.31806,82.56065,2026-09-06,2046,2026-09-06 20:46:00,304.09,287.53,2.14,n,N20,VIIRS,N,0.58,0.52,2.0NRT
22.31933,82.55735,2026-09-06,2046,2026-09-06 20:46:00,305.32,287.52,1.48,n,N20,VIIRS,N,0.58,0.52,2.0NRT
22.32277,82.56183,2026-09-06,2046,2026-09-06 20:46:00,304.24,287.62,1.04,n,N20,VIIRS,N,0.58,0.52,2.0NRT
22.32286,82.56402,2026-09-06,2046,2026-09-06 20:46:00,304.74,287.9,1.49,n,N20,VIIRS,N,0.58,0.52,2.0NRT
22.35652,82.30289,2026-09-06,2046,2026-09-06 20:46:00,311.89,276.7,1.67,n,N20,VIIRS,N,0.56,0.51,2.0NRT
22.35839,82.3057,2026-09-06,2046,2026-09-06 20:46:00,300.27,278.23,2.17,n,N20,VIIRS,N,0.56,0.51,2.0NRT
22.35952,82.30042,2026-09-06,2046,2026-09-06 20:46:00,320.89,278.23,2.17,n,N20,VIIRS,N,0.56,0.51,2.0NRT
22.36117,82.30396,2026-09-06,2046,2026-09-06 20:46:00,308.07,278.43,1.67,n,N20,VIIRS,N,0.56,0.51,2.0NRT
22.36226,82.29867,2026-09-06,2046,2026-09-06 20:46:00,299.59,277.66,1.24,n,N20,VIIRS,N,0.56,0.51,2.0NRT
21.97846,83.23976,2026-09-06,2046,2026-09-06 20:46:00,302.84,286.87,0.66,n,N20,VIIRS,N,0.33,0.55,2.0NRT
26.29863,74.12737,2026-09-06,2046,2026-09-06 20:46:00,306.56,294.91,0.77,n,N20,VIIRS,N,0.39,0.36,2.0NRT
20.86389,84.99117,2026-09-06,2049,2026-09-06 20:49:00,309.71,286.74,1.7,n,N20,VIIRS,N,0.44,0.63,2.0NRT
19.72528,79.1739,2026-09-06,2049,2026-09-06 20:49:00,306.8,291.87,1.18,n,N20,VIIRS,N,0.4,0.44,2.0NRT
20.97046,86.01247,2026-09-06,2049,2026-09-06 20:49:00,349.73,286.7,13.14,n,N20,VIIRS,N,0.51,0.66,2.0NRT
20.96565,86.00595,2026-09-06,2049,2026-09-06 20:49:00,333.88,285.75,11.28,n,N20,VIIRS,N,0.51,0.66,2.0NRT
20.8901,84.98042,2026-09-06,2049,2026-09-06 20:49:00,304.51,286.19,1.24,n,N20,VIIRS,N,0.44,0.63,2.0NRT
20.86487,84.98684,2026-09-06,2049,2026-09-06 20:49:00,321.44,286.55,1.7,n,N20,VIIRS,N,0.44,0.63,2.0NRT
18.4227,73.94713,2026-09-06,2049,2026-09-06 20:49:00,303.53,291.43,0.45,n,N20,VIIRS,N,0.39,0.36,2.0NRT
20.6986,78.63525,2026-09-06,2049,2026-09-06 20:49:00,305.89,291.73,0.94,n,N20,VIIRS,N,0.54,0.42,2.0NRT
19.93199,79.12053,2026-09-06,2049,2026-09-06 20:49:00,307.07,292.13,1.01,n,N20,VIIRS,N,0.39,0.44,2.0NRT
19.9207,79.11429,2026-09-06,2049,2026-09-06 20:49:00,311.57,292.34,1.09,n,N20,VIIRS,N,0.39,0.44,2.0NRT
18.68251,73.0377,2026-09-06,2049,2026-09-06 20:49:00,302.4,291.27,1.19,n,N20,VIIRS,N,0.39,0.36,2.0NRT
21.1835,81.38528,2026-09-06,2049,2026-09-06 20:49:00,310.78,290.65,2.1,n,N20,VIIRS,N,0.51,0.5,2.0NRT
19.27255,74.6683,2026-09-06,2049,2026-09-06 20:49:00,310.27,290.55,1.05,n,N20,VIIRS,N,0.39,0.36,2.0NRT
19.10323,82.16578,2026-09-06,2049,2026-09-06 20:49:00,308.43,288.38,2.12,n,N20,VIIRS,N,0.63,0.54,2.0NRT
19.10193,82.16513,2026-09-06,2049,2026-09-06 20:49:00,300.95,288.0,0.97,n,N20,VIIRS,N,0.63,0.54,2.0NRT
19.09703,82.16398,2026-09-06,2049,2026-09-06 20:49:00,302.97,287.82,0.97,n,N20,VIIRS,N,0.63,0.54,2.0NRT
18.72052,79.50629,2026-09-06,2049,2026-09-06 20:49:00,316.36,291.34,2.08,n,N20,VIIRS,N,0.44,0.46,2.0NRT
18.71923,79.53582,2026-09-06,2049,2026-09-06 20:49:00,311.3,291.83,1.42,n,N20,VIIRS,N,0.44,0.46,2.0NRT
18.71426,79.53906,2026-09-06,2049,2026-09-06 20:49:00,307.45,291.97,1.85,n,N20,VIIRS,N,0.44,0.46,2.0NRT
18.69241,73.03941,2026-09-06,2049,2026-09-06 20:49:00,317.79,292.46,2.33,n,N20,VIIRS,N,0.39,0.36,2.0NRT
21.187,81.39117,2026-09-06,2049,2026-09-06 20:49:00,308.22,291.13,2.1,n,N20,VIIRS,N,0.52,0.5,2.0NRT
21.23569,79.63112,2026-09-06,2049,2026-09-06 20:49:00,305.65,290.34,0.78,n,N20,VIIRS,N,0.4,0.44,2.0NRT
21.24994,79.20966,2026-09-06,2049,2026-09-06 20:49:00,308.99,287.65,1.79,n,N20,VIIRS,N,0.57,0.43,2.0NRT
17.60474,83.20191,2026-09-06,2049,2026-09-06 20:49:00,299.55,280.84,1.43,n,N20,VIIRS,N,0.4,0.6,2.0NRT
17.61012,83.20317,2026-09-06,2049,2026-09-06 20:49:00,327.55,283.38,1.43,n,N20,VIIRS,N,0.4,0.6,2.0NRT
17.9584,80.79161,2026-09-06,2049,2026-09-06 20:49:00,311.25,286.36,2.87,n,N20,VIIRS,N,0.54,0.51,2.0NRT
18.68694,73.03103,2026-09-06,2049,2026-09-06 20:49:00,305.57,291.73,0.8,n,N20,VIIRS,N,0.39,0.36,2.0NRT
22.93556,69.69945,2026-09-06,2049,2026-09-06 20:49:00,307.35,293.2,2.99,n,N20,VIIRS,N,0.54,0.42,2.0NRT
18.68307,73.03409,2026-09-06,2049,2026-09-06 20:49:00,308.66,291.51,0.8,n,N20,VIIRS,N,0.39,0.36,2.0NRT
21.486,81.76941,2026-09-06,2049,2026-09-06 20:49:00,307.33,288.57,1.12,n,N20,VIIRS,N,0.54,0.51,2.0NRT
21.33615,78.96851,2026-09-06,2049,2026-09-06 20:49:00,311.61,289.81,1.9,n,N20,VIIRS,N,0.55,0.43,2.0NRT
21.37506,81.68236,2026-09-06,2049,2026-09-06 20:49:00,306.24,289.5,2.23,n,N20,VIIRS,N,0.53,0.5,2.0NRT
21.37864,81.64126,2026-09-06,2049,2026-09-06 20:49:00,304.29,289.17,2.14,n,N20,VIIRS,N,0.53,0.5,2.0NRT
21.43295,72.97732,2026-09-06,2049,2026-09-06 20:49:00,314.63,290.76,1.49,n,N20,VIIRS,N,0.39,0.36,2.0NRT
21.57573,82.02216,2026-09-06,2049,2026-09-06 20:49:00,307.33,289.83,1.36,n,N20,VIIRS,N,0.55,0.51,2.0NRT
16.65053,74.31422,2026-09-06,2051,2026-09-06 20:51:00,300.66,283.93,0.55,n,N20,VIIRS,N,0.4,0.37,2.0NRT
15.65921,73.98962,2026-09-06,2051,2026-09-06 20:51:00,304.38,290.67,0.67,n,N20,VIIRS,N,0.4,0.37,2.0NRT
15.33446,76.28457,2026-09-06,2051,2026-09-06 20:51:00,303.75,283.37,0.9,n,N20,VIIRS,N,0.48,0.4,2.0NRT
15.22549,76.76331,2026-09-06,2051,2026-09-06 20:51:00,300.64,271.35,0.73,n,N20,VIIRS,N,0.51,0.41,2.0NRT
15.18417,76.66833,2026-09-06,2051,2026-09-06 20:51:00,308.91,278.9,1.89,n,N20,VIIRS,N,0.51,0.41,2.0NRT
15.17463,76.65685,2026-09-06,2051,2026-09-06 20:51:00,301.15,280.33,1.39,n,N20,VIIRS,N,0.51,0.41,2.0NRT
15.17381,76.66151,2026-09-06,2051,2026-09-06 20:51:00,320.07,280.22,3.46,n,N20,VIIRS,N,0.51,0.41,2.0NRT
15.02487,78.01408,2026-09-06,2051,2026-09-06 20:51:00,309.58,287.4,2.11,n,N20,VIIRS,N,0.41,0.45,2.0NRT
14.36366,78.77711,2026-09-06,2051,2026-09-06 20:51:00,314.12,287.54,4.23,n,N20,VIIRS,N,0.47,0.47,2.0NRT
11.81744,77.91634,2026-09-06,2051,2026-09-06 20:51:00,299.02,278.89,0.89,n,N20,VIIRS,N,0.45,0.47,2.0NRT
11.61621,77.75238,2026-09-06,2051,2026-09-06 20:51:00,303.07,287.25,0.48,n,N20,VIIRS,N,0.44,0.46,2.0NRT
15.17836,76.65756,2026-09-06,2051,2026-09-06 20:51:00,310.41,279.51,1.39,n,N20,VIIRS,N,0.51,0.41,2.0NRT
15.16806,76.37825,2026-09-06,2051,2026-09-06 20:51:00,304.37,284.93,1.79,n,N20,VIIRS,N,0.49,0.4,2.0NRT
29.47525,76.85799,2026-09-06,2129,2026-09-06 21:29:00,324.48,289.53,3.96,n,N21,VIIRS,N,0.54,0.68,2.0NRT
28.34751,77.23099,2026-09-06,2129,2026-09-06 21:29:00,304.74,286.45,1.08,n,N21,VIIRS,N,0.6,0.71,2.0NRT
27.28563,73.83921,2026-09-06,2129,2026-09-06 21:29:00,303.97,291.86,0.89,n,N21,VIIRS,N,0.4,0.6,2.0NRT
22.93151,69.70107,2026-09-06,2131,2026-09-06 21:31:00,302.36,292.14,1.36,n,N21,VIIRS,N,0.55,0.51,2.0NRT
21.10587,72.64745,2026-09-06,2131,2026-09-06 21:31:00,308.43,284.69,1.82,n,N21,VIIRS,N,0.46,0.64,2.0NRT
21.10685,72.64314,2026-09-06,2131,2026-09-06 21:31:00,298.83,284.33,1.82,n,N21,VIIRS,N,0.46,0.64,2.0NRT
15.65738,73.98853,2026-09-06,2133,2026-09-06 21:33:00,302.91,285.05,1.98,n,N21,VIIRS,N,0.73,0.76,2.0NRT
